id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27990313,Bina’s Home Away from Home Cozy Master Suite,153568352,Sabina & Frederick,,Mattapan,42.27659,-71.08519,Private room,95,1,31,04/28/2019,3.5,6,234
27990441,#B104 Boston Private room ( 2 Twin beds)免费咖啡,105851798,Anne,,Dorchester,42.30767,-71.06615,Private room,65,1,5,05/12/2019,0.57,18,279
27990984,Bina’s Home away from Home 2,153568352,Sabina & Frederick,,Mattapan,42.27808,-71.087,Private room,75,1,52,05/05/2019,5.86,6,176
27991699,Boston Spot,211416849,Adam,,Allston,42.35221,-71.14307,Private room,115,1,0,,,1,365
27992316,Boston guest suite,157579197,Jonathan,,Brighton,42.34117,-71.15137,Entire home/apt,100,2,49,05/17/2019,6.02,1,34
28004389,Modern Studio near Fenway +Pool and Fitness Center,163251048,Jen,,Jamaica Plain,42.3283,-71.11101,Entire home/apt,249,3,1,10/24/2018,0.14,70,305
28011742,Bunker Hill Monument at your step! Penthouse unit!,49740207,Kelly,,Charlestown,42.37726,-71.06155,Entire home/apt,125,3,8,10/25/2018,1.01,1,0
28012569,Lavish 1 Bed Condo near Fenway!,4962900,Stay Alfred,,Back Bay,42.34646,-71.07793,Entire home/apt,999,2,2,03/31/2019,0.57,43,10
28014596,#B102 Boston Private room (Full size ) Boston,105851798,Anne,,Dorchester,42.30775,-71.06572,Private room,85,1,6,04/01/2019,0.69,18,351
28027356,CLOSE TO BOSTON UNIVERSITY 2Beds/1 Bath+1Parking,85678907,Jesús & Otto,,Allston,42.34669,-71.13538,Entire home/apt,228,2,44,04/22/2019,5.43,7,334
28027802,Boston’s Charlestown Charm - parking space!,44675613,Elizabeth,,Charlestown,42.37736,-71.0602,Entire home/apt,350,2,6,11/12/2018,0.69,1,0
28027835,Large One Bedroom by Charles River Park/ MGH,20079643,Alex,,West End,42.36563,-71.06967,Entire home/apt,220,20,0,,,19,84
28033271,"Private Bed/Bath/Entrance, next to Train Station!",211749888,Erika/Scott/Valerie,,Dorchester,42.3104,-71.05392,Private room,75,1,44,05/03/2019,5.08,1,68
28033510,Warm & Private Stay in Brighton/Bos w/FREE parking,37849119,David,,Brighton,42.34406,-71.14837,Private room,68,1,34,05/16/2019,7.03,1,69
28036142,Bina’s Home away from home 6,153568352,Sabina & Frederick,,Mattapan,42.27844,-71.08577,Private room,75,1,19,05/05/2019,3.1,6,174
28045232,Classic Boston 3BR sleeps 8. Location❗️,211846576,South End,,Back Bay,42.34958,-71.07112,Entire home/apt,150,2,31,03/25/2019,3.69,1,0
28048288,★Walk Everywhere★Brand New Renovation★Full Luxury★,59234220,Lara,,Beacon Hill,42.35736,-71.07055,Entire home/apt,499,28,23,04/23/2019,2.68,8,1
28054656,#B103 Boston Private room(full size  bed)咖啡免费,105851798,Anne,,Dorchester,42.29717,-71.06241,Private room,55,1,8,04/17/2019,0.92,18,322
28070780,Private Modern South Boston Room w/ City Views,3312454,C.,,South Boston,42.33328,-71.04675,Private room,125,2,17,04/15/2019,1.97,1,56
28071995,Lower Mills Guest Suite,18465514,Bj,,Mattapan,42.27565,-71.07743,Entire home/apt,85,2,11,05/17/2019,2.73,1,29
28076840,Beautiful modern Boston apartment,20823261,Kevin,,South Boston,42.33734,-71.04116,Entire home/apt,140,1,9,04/14/2019,1.02,3,65
28091817,Hynes Conv. Fenway Berklee Heart of City Room A,12521814,Nav,,Back Bay,42.34787,-71.08483,Private room,115,1,24,05/04/2019,2.88,20,24
28098220,Cozy and Bright 1.33,78962454,Micah,,Roxbury,42.32038,-71.08187,Private room,40,1,17,05/12/2019,1.96,25,2
28099312,Copley Condos 1BD,8534462,Corp Condos & Apts,,Back Bay,42.34618,-71.07902,Entire home/apt,199,2,7,12/31/2018,0.83,133,155
28099935,Renovated Spacious Apartment In The South End,212237835,Jainny,,South End,42.3464,-71.07667,Entire home/apt,275,3,10,04/29/2019,1.17,5,0
28103810,"Terrific 2 Bed, 1 Bath Boston Condo",4962900,Stay Alfred,,Back Bay,42.34568,-71.07929,Entire home/apt,999,2,0,,,43,69
28104387,Charming Boston Townhouse,212295289,Amy,,Jamaica Plain,42.28814,-71.11597,Entire home/apt,259,2,17,05/12/2019,2.07,1,32
28108074,Instaworthy View★Spacious★Large Groups★Close to DT,187675813,Miya,,Roxbury,42.32361,-71.09535,Entire home/apt,350,1,33,05/12/2019,4.42,8,211
28122799,★Large Retreat 5BR w/3BA★ Close to Everything,187675813,Miya,,Mission Hill,42.33162,-71.11094,Entire home/apt,650,1,43,05/16/2019,5.66,8,257
28125388,★Bright & Beautiful 5BR w/2BA★Close to Everything,187675813,Miya,,Mission Hill,42.33098,-71.10965,Entire home/apt,650,1,38,05/16/2019,4.38,8,280
28126102,★Hidden Gem 6BR w/3.5BA★ Close to Transportation,187675813,Miya,,Jamaica Plain,42.32135,-71.10373,Entire home/apt,400,1,32,05/13/2019,3.86,8,264
28126603,★Sunlit & Spacious 3BR w/2BA★ Close to T,187675813,Miya,,Jamaica Plain,42.32276,-71.10279,Entire home/apt,400,1,27,05/12/2019,3.28,8,302
28136602,Beautiful Luxury Brigham Circle Townhouse,14785487,Aihua,,Mission Hill,42.33534,-71.10139,Entire home/apt,380,4,2,10/10/2018,0.26,9,264
28154477,Cozy Beacon Hill Apartment,108741752,Cassandra,,Beacon Hill,42.35834,-71.06914,Entire home/apt,169,1,48,05/14/2019,5.76,10,88
28155151,Room with bunk beds and a free delicious breakfast,212664215,Aaron,,Jamaica Plain,42.32245,-71.10558,Private room,50,1,25,04/30/2019,2.95,3,0
28157015,Charming Beacon Hill/Downtown Boston Apartment,108741752,Cassandra,,Beacon Hill,42.35836,-71.06965,Entire home/apt,133,1,49,05/10/2019,5.65,10,102
28157472,Iconic Beacon Hill / Downtown Boston Apartment,108741752,Cassandra,,Beacon Hill,42.36029,-71.06556,Entire home/apt,138,1,56,05/05/2019,6.49,10,100
28159710,"Private, Friendly Room in Chinatown",144901841,Tan,,Chinatown,42.34903,-71.06021,Private room,113,1,14,03/03/2019,1.86,1,0
28161172,"Room w/ Private Bathroom, near MBTA transit",201935605,Sherwin,,Hyde Park,42.25085,-71.11705,Private room,75,30,17,12/05/2018,1.97,5,179
28166033,Big King w/ Private Patio South Boston,1118374,Scott,,South Boston,42.33493,-71.04345,Entire home/apt,178,1,20,04/19/2019,2.35,31,176
28173297,Angels Nest 2,171113060,Daniel,,Hyde Park,42.24174,-71.13876,Private room,35,2,3,10/16/2018,0.35,2,357
28181728,Five Bedroom House near the Charles River,26956083,YSI Ventures LLC,,Brighton,42.36074,-71.1408,Entire home/apt,160,90,1,10/22/2018,0.14,8,105
28183289,The Boston Newbury Two Bedroom Suite,48494513,Inn Boston,,Back Bay,42.34929,-71.08536,Entire home/apt,350,1,6,04/17/2019,0.69,36,92
28201372,Bright and Cozy Private Bedroom in Jamaica Plain,6940838,Alissa,,Jamaica Plain,42.30762,-71.10209,Private room,60,1,7,01/01/2019,0.97,1,71
28202522,Walk to train Downtown or UMASS BOSTON,156053359,Ken,,Dorchester,42.29174,-71.06644,Private room,40,14,0,,,8,145
28205979,South Boston furnished bedrooms,27433636,Audrey,,South Boston,42.33375,-71.0321,Private room,60,5,0,,,1,137
28209269,"A Family Affair

Hostel style sleeping space",189401481,Donalyn,,Dorchester,42.29694,-71.08464,Private room,105,1,25,05/01/2019,2.94,3,50
28220765,Gray street 1st floor room 2,127574084,Robert,,South End,42.34438,-71.07222,Private room,90,2,9,05/01/2019,1.17,2,66
28229123,波士顿近波士顿学院高级公寓,147288680,Judy,,Brighton,42.34459,-71.16807,Entire home/apt,100,180,0,,,1,363
28241815,Luxury - 3 Bed - Next to Prudential #65,133927887,Alex & Kat,,Back Bay,42.34409,-71.08378,Entire home/apt,329,2,17,05/11/2019,2.33,12,23
28242815,Charming 3 Bed Near Hynes convention center #20,133927887,Alex & Kat,,Back Bay,42.34565,-71.08563,Entire home/apt,329,2,4,12/28/2018,0.5,12,0
28250834,Private Bedroom Near Downtown,23916912,Zach,,East Boston,42.37712,-71.03633,Private room,75,1,17,05/15/2019,2.05,1,5
28276988,Stay on a Ship in Boston Harbor Cabin 5-2 guests,185660576,Frederick,,East Boston,42.36536,-71.03316,Private room,129,1,0,,,6,263
28286026,FANTASTIC 1Bed 1 BR South End close to everything!,180713750,Luis & Rosa,,South End,42.34049,-71.07353,Entire home/apt,230,1,48,05/15/2019,5.69,4,46
28302081,La Casa Boheme 2,59978794,Gianni,,Roxbury,42.31877,-71.08947,Private room,69,2,5,04/14/2019,0.67,2,59
28304380,Safari Room,21348186,Marla,,Dorchester,42.28791,-71.06245,Private room,47,5,6,04/24/2019,1,9,8
28306371,Cozy South End - Back Bay - Downtown Apartment,142808482,Cassie,,South End,42.33945,-71.07479,Entire home/apt,99,1,50,05/17/2019,5.91,7,94
28332361,One bedroom on Newbury Street!,71347050,Charlotte,,Back Bay,42.34968,-71.08202,Entire home/apt,200,1,3,11/11/2018,0.41,1,0
28332381,Back Bay Condos 1BD/1BA 6,8534462,Corp Condos & Apts,,Back Bay,42.34456,-71.08499,Entire home/apt,199,2,5,02/19/2019,0.72,133,170
28337171,Copley Condos 1BD 2,8534462,Corp Condos & Apts,,Back Bay,42.34676,-71.07863,Entire home/apt,199,2,9,04/21/2019,1.09,133,148
28337464,Copley Condos 1BD 3,8534462,Corp Condos & Apts,,Back Bay,42.34707,-71.07988,Entire home/apt,199,2,3,11/11/2018,0.36,133,161
28340540,Abigayle's Bed and Breakfast M263K3c,32532791,Marie,,Fenway,42.35041,-71.09528,Private room,180,2,6,04/12/2019,0.78,25,179
28341833,Comfy Spacious Room Near Harvard BS,194167208,Reina,,Allston,42.36251,-71.13094,Private room,60,2,24,05/17/2019,2.93,2,5
28343836,Private Bedroom in Updated Southie Condo,10849730,Kara,,South Boston,42.33384,-71.03119,Private room,90,2,2,11/18/2018,0.29,2,0
28343940,*MODERN & CONVENIENT* Master Suite,214020618,Bridget,,East Boston,42.37685,-71.03364,Private room,62,1,104,05/15/2019,13.05,6,47
28346189,NEW & Spacious 5 Bed 2 Bath near Downtown Boston,102498215,Michael,,South Boston,42.33696,-71.04684,Entire home/apt,379,3,1,04/06/2019,0.68,1,0
28347757,Large apartment in Boston,10922697,Marouane,,Roxbury,42.3162,-71.0906,Entire home/apt,300,1,2,05/06/2019,0.43,11,223
28347870,Boston Home With A View Of Park. 204,10922697,Marouane,,Roxbury,42.31741,-71.09152,Private room,31,2,9,04/24/2019,2.09,11,234
28347934,Bedroom 306 For Short Stay,10922697,Marouane,,Roxbury,42.31604,-71.09133,Private room,31,2,9,05/12/2019,2.16,11,236
28360335,"Bright + Open Back Bay 1BR w/ Gym, near the Common by Blueground",107434423,Blueground,,Downtown,42.351,-71.06836,Entire home/apt,282,30,1,04/27/2019,1,58,266
28362917,New Bathroom and New Floors! One Bedroom North End,1118374,Scott,,North End,42.36369,-71.05325,Entire home/apt,187,1,58,04/30/2019,7.37,31,259
28364193,Cosy and quaint apartment in lovely Beacon Hill,214153218,Anna,,Downtown,42.35816,-71.06075,Entire home/apt,350,1,3,10/14/2018,0.39,1,0
28366836,Boston - Seaport - Convention Centers Sleeps 14,35150093,Erica,,South Boston,42.33688,-71.04664,Entire home/apt,400,3,1,04/29/2019,1,1,313
28382253,Cozy Rustic Haven Nautica Room,67610909,Kari,,Dorchester,42.2985,-71.08458,Private room,150,1,0,,,3,355
28386199,New Heart of The North End One BR Duplex Suite,51673899,Heath Mangement Co. Inc.,,North End,42.36517,-71.0522,Entire home/apt,229,2,1,10/16/2018,0.14,12,274
28386734,New Heart of the North End Two Bedroom Suite,51673899,Heath Mangement Co. Inc.,,North End,42.36681,-71.05313,Entire home/apt,329,2,0,,,12,284
28388351,North End cosy one bedroom,23208191,Baptiste,,North End,42.36425,-71.05774,Entire home/apt,163,2,2,11/19/2018,0.29,1,2
28389685,"2 bedroom unit with Stunning view, Step to subway",149888840,Iris,,Downtown,42.35517,-71.0626,Entire home/apt,200,1,60,05/04/2019,7.79,4,8
28410433,Beautiful private room in heart of Boston,131288031,Arash,,Fenway,42.34908,-71.09897,Private room,105,1,10,05/16/2019,1.34,3,72
28412216,Hynes Conv. Fenway Berklee Heart of Boston Room B,12521814,Nav,,Back Bay,42.34941,-71.08338,Private room,110,1,9,05/16/2019,1.19,20,89
28413181,"Renovated, Sunny, Spacious Studio in Boston",96961013,Deb,,Brighton,42.33745,-71.15126,Entire home/apt,120,2,13,05/02/2019,1.59,3,284
28415241,Luxury Condo -  Fenway Walk 4 Bed 2 Bath,155926571,Andressa,,Fenway,42.34343,-71.09615,Entire home/apt,290,2,32,04/28/2019,3.92,1,52
28430063,New Heart of The North End Delux One Bedroom,51673899,Heath Mangement Co. Inc.,,North End,42.36699,-71.05347,Entire home/apt,259,2,0,,,12,310
28431105,Industrial 2BR in South End by Sonder,12243051,Sonder,,South End,42.34323,-71.06467,Entire home/apt,298,2,8,04/12/2019,0.98,299,311
28431763,Sweetheart of The North End Grand Two Bedroom Apt.,51673899,Heath Mangement Co. Inc.,,North End,42.36355,-71.05358,Entire home/apt,329,2,0,,,12,330
28432206,Sweetheart of The North End 2 Bedroom 1 Bath Apt.,51673899,Heath Mangement Co. Inc.,,North End,42.36389,-71.05217,Entire home/apt,309,2,1,09/26/2018,0.13,12,340
28432746,New Heart of The North End Great 2 Bedroom Deluxe,51673899,Heath Mangement Co. Inc.,,North End,42.36689,-71.05243,Entire home/apt,379,2,0,,,12,294
28433361,Sweetheart of The North End New 2 Bed Apartment,51673899,Heath Mangement Co. Inc.,,North End,42.36461,-71.05299,Entire home/apt,329,2,0,,,12,303
28433972,Sweetheart of The  North End 3BR 3Bath Duplex Apt.,51673899,Heath Mangement Co. Inc.,,North End,42.36314,-71.05153,Entire home/apt,629,2,1,10/31/2018,0.15,12,287
28435232,2 br 2ba @ Fenway & the hospitals,210217496,Modern,,Jamaica Plain,42.32976,-71.11197,Entire home/apt,299,1,0,,,5,27
28440873,North end Luxury Condo - WALK TO IT ALL,214706437,Rachel,,North End,42.36698,-71.05546,Entire home/apt,250,2,76,05/18/2019,9.7,2,134
28445500,"Clean Cozy room, close to BU, BC, & 10 min 2 HBS",153165256,Reina,,Brighton,42.34227,-71.14037,Private room,60,2,26,04/22/2019,3.18,2,131
28445984,(23)Very close to Airport & Downtown,68367007,Euphy,,East Boston,42.38958,-71.00793,Private room,60,1,4,05/01/2019,4,7,35
28461967,Boston Pad,82279626,Chloe,,Allston,42.34943,-71.13083,Entire home/apt,100,1,20,05/03/2019,2.97,1,120
28464083,Boston Commons Condos 1BD 5,8534462,Corp Condos & Apts,,Downtown,42.35153,-71.06313,Entire home/apt,199,2,1,02/02/2019,0.28,133,170
28467644,Chic 3 Bed Apartment! Incredible Location Downtown,1118374,Scott,,Back Bay,42.34508,-71.08633,Entire home/apt,259,1,11,04/29/2019,1.34,31,111
28484648,"Lux large 1bd+bath w parking, 5min to train",17814164,Jennifer,,West Roxbury,42.27972,-71.164,Entire home/apt,200,2,1,04/16/2019,0.88,2,77
28486115,"Smart 1BR in Back Bay w/ Gym + Doorman, walk to T by Blueground",107434423,Blueground,,Bay Village,42.34927,-71.07006,Entire home/apt,269,30,0,,,58,260
28486458,Charming South End brownstone. 1 min from station.,20590588,Nadine,,South End,42.34759,-71.07203,Private room,99,1,9,04/16/2019,1.24,1,0
28490348,Boston Apartment Seaport,18202088,Luxurious,,South Boston Waterfront,42.34871,-71.04027,Entire home/apt,250,30,0,,,19,174
28492594,Premier 3BR in South End by Sonder,12243051,Sonder,,South End,42.34432,-71.0658,Entire home/apt,444,2,14,05/03/2019,1.79,299,316
28492641,Distinct 2BR in South End by Sonder,12243051,Sonder,,South End,42.34378,-71.06624,Entire home/apt,302,2,5,04/15/2019,0.63,299,325
28492650,Picturesque 2BR in South End by Sonder,12243051,Sonder,,South End,42.34353,-71.06485,Entire home/apt,291,2,3,02/22/2019,0.48,299,319
28492660,Classic 2BR in South End by Sonder,12243051,Sonder,,South End,42.34296,-71.06531,Entire home/apt,268,2,2,04/26/2019,0.25,299,345
28492687,Open-Concept 3BR in South End by Sonder,12243051,Sonder,,South End,42.34362,-71.06461,Entire home/apt,423,2,15,04/08/2019,1.91,299,346
28492715,Bright 2BR in South End by Sonder,12243051,Sonder,,South End,42.34508,-71.06556,Entire home/apt,295,2,4,04/10/2019,0.5,299,328
28492719,Sonder | Boston Common | Cozy Studio + Laundry,12243051,Sonder,,Chinatown,42.35196,-71.06196,Entire home/apt,260,2,11,04/08/2019,1.47,299,209
28492737,Chic 2BR in South End by Sonder,12243051,Sonder,,South End,42.34472,-71.06614,Entire home/apt,289,2,7,03/31/2019,0.88,299,319
28494167,Sleek Garden Level Studio: 1 Stop from Everything,95772002,Matthew,,East Boston,42.37202,-71.03922,Entire home/apt,150,1,22,05/12/2019,3.47,2,153
28494830,Heart of Boston - Beautiful BackBay Private Studio,51015246,Metehan,,Back Bay,42.35386,-71.07648,Entire home/apt,150,4,29,05/04/2019,3.55,1,103
28508609,Comfortable Room in Spacious Brighton Apartment,147953467,Han,,Brighton,42.34937,-71.15184,Private room,47,1,27,05/10/2019,3.48,1,52
28511293,"Cozy Boston Studio, Own Entrance & Parking (2B)",24981216,Carrie,,Hyde Park,42.263,-71.11847,Entire home/apt,72,1,52,05/02/2019,6.53,4,18
28517787,"Renovated, Sleeps 6,Victorian Home,BU, BC, MBTA",96961013,Deb,,Brighton,42.3388,-71.15046,Entire home/apt,200,2,19,05/02/2019,2.33,3,280
28531225,"Modern Back Bay 1BR w/ Gym, near Newbury + Copley by Blueground",107434423,Blueground,,Back Bay,42.34955,-71.07335,Entire home/apt,281,30,0,,,58,274
28537854,Modern Apartment Downtown Boston,213431987,Aino,,Chinatown,42.35121,-71.06161,Entire home/apt,200,2,14,05/04/2019,1.9,1,0
28544551,Seaport Luxe Condo 1BD 3,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35216,-71.04342,Entire home/apt,270,2,2,03/01/2019,0.57,133,297
28544711,Seaport Luxe Condo 1BD 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35182,-71.04392,Entire home/apt,270,2,1,11/19/2018,0.16,133,364
28544894,Seaport Luxe Condo 1BD 1,8534462,Corp Condos & Apts,,South Boston Waterfront,42.352,-71.04371,Entire home/apt,270,2,1,02/21/2019,0.34,133,228
28545031,Seaport Luxe Condo 2BD 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35294,-71.04243,Entire home/apt,330,2,7,04/20/2019,1.72,133,148
28545204,Boston Commons Condos Studio 5,8534462,Corp Condos & Apts,,Downtown,42.35243,-71.06398,Entire home/apt,199,2,2,03/17/2019,0.41,133,158
28545355,Boston Commons Condos Studio 8,8534462,Corp Condos & Apts,,Downtown,42.35092,-71.06333,Entire home/apt,199,2,2,04/27/2019,0.52,133,163
28545531,Boston Commons Condos Studio 6,8534462,Corp Condos & Apts,,Downtown,42.35178,-71.06364,Entire home/apt,199,2,3,04/13/2019,0.83,133,162
28545748,Boston Commons Condos Studio 7,8534462,Corp Condos & Apts,,Downtown,42.35139,-71.06478,Entire home/apt,199,2,1,02/02/2019,0.28,133,174
28545961,Boston Commons Condos Studio 9,8534462,Corp Condos & Apts,,Downtown,42.35128,-71.0655,Entire home/apt,199,2,0,,,133,171
28546173,Seaport Luxe Condo 1BD 4,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35173,-71.04357,Entire home/apt,270,2,3,03/01/2019,0.78,133,306
28546674,Seaport Luxe Condo Studio 4,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35184,-71.04389,Entire home/apt,210,2,4,03/03/2019,0.74,133,153
28546922,Seaport Luxe Condo 2BD 1,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35277,-71.0431,Entire home/apt,330,2,10,05/01/2019,2.17,133,174
28547128,Seaport Luxe Condo Studio 2,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35279,-71.04174,Entire home/apt,210,2,6,03/23/2019,1.01,133,203
28547354,Seaport Luxe Condo Studio 1,8534462,Corp Condos & Apts,,South Boston Waterfront,42.35307,-71.0419,Entire home/apt,210,2,6,04/21/2019,1.11,133,210
28548499,Private Queen Bedroom in Maverick Square,184906834,Janice,,East Boston,42.36915,-71.03635,Private room,88,1,0,,,2,0
28561917,"3/ 1  Newly Renovated, In the Heart of the City!",215559177,Maria,,Dorchester,42.3196,-71.05613,Entire home/apt,65,1,55,05/18/2019,7.02,1,14
28564243,Perfect Boston Location,102134649,Cambridge,,South End,42.34607,-71.07413,Private room,109,1,1,04/24/2019,1,2,35
28576067,Cozy Boston Apartment near Boston Medical Center,7070049,Courtney,,Roxbury,42.32917,-71.06979,Entire home/apt,125,14,1,04/30/2019,1,1,0
28578655,Mount Restwell,44581223,Andre,,Hyde Park,42.25223,-71.11493,Private room,52,1,4,01/22/2019,0.81,3,260
28583454,"62/R1 Cozy, Sunny room. Center of (Website hidden by Airbnb)",215617803,Zuzu,,Allston,42.35217,-71.13327,Private room,99,1,3,11/04/2018,0.44,15,357
28585417,Stylish 5 Bed Apt in Boston's North End by Domio,91548283,Domio,,North End,42.36567,-71.05598,Entire home/apt,129,3,28,05/14/2019,3.85,46,32
28585983,Designer 3 Bedroom North End Apt by Domio,91548283,Domio,,North End,42.36407,-71.05615,Entire home/apt,129,3,29,05/12/2019,4.07,46,32
28586005,Modern 3 Bedroom North End Apt by Domio,91548283,Domio,,North End,42.36555,-71.05614,Entire home/apt,129,3,23,05/11/2019,3.17,46,49
28586017,Beautiful 2 Bedroom North End Apt by Domio,91548283,Domio,,North End,42.36502,-71.05749,Entire home/apt,99,3,26,05/16/2019,3.53,46,54
28591210,"#Clean Cozy room, close to BU, BC, & 10min 2 HBS#",153165256,Reina,,Brighton,42.34268,-71.14382,Private room,56,2,16,04/28/2019,2.05,2,108
28602095,Spacious Room near the Subway,21674032,John,,Dorchester,42.31771,-71.05744,Private room,99,2,16,05/02/2019,2.01,2,23
